state,city,popular_destination,latitude,longitude,interest,google_rating,price_fare
Himachal Pradesh,Shimla,Himalayan bird park,31.102875,77.147654,Natural Landscapes & Wildlife,3.9,₹20
Himachal Pradesh,Shimla,Kufri Fun World,31.094126,77.278049,Adventure & Outdoor Activities,3.8,₹20
Karnataka,Bangalore,Lalbagh Botanical Garden,13.003507,77.589095,Natural Landscapes & Wildlife,4.4,₹20
Karnataka,Bangalore,National Gallery of Modern Art,12.592300,77.351700,Cultural & Heritage Sites,4.3,₹20
Karnataka,Coorg,Dubare Elephant camp and bathing spot,12.172649,75.644084,Natural Landscapes & Wildlife,4.1,₹20
Kerala,Kannur,St. Angelo Fort,11.982470,75.402109,Cultural & Heritage Sites,4.4,₹20
Ladakh,Leh,Pangong Tso,33.759513,78.667440,Natural Landscapes & Wildlife,4.9,₹20
Ladakh,Leh,Changthang Wildlife Sanctuary,34.152586,77.577054,Natural Landscapes & Wildlife,4.0,₹20
Ladakh,Leh,Thiksey Monastery,34.055914,77.667763,Religious & Spiritual Pilgrimages,4.7,₹20
Ladakh,Diskit,Diskit Monastery,34.540958,77.560688,Religious & Spiritual Pilgrimages,4.7,₹20
Madhya Pradesh,Bhopal,Van Vihar National park,23.232214,77.366432,Natural Landscapes & Wildlife,4.3,₹20
Madhya Pradesh,Bhopal,Tribal museum,23.234680,23.145000,"Arts, Science & Literature Attractions",4.7,₹20
Madhya Pradesh,Jabalpur,Dumna Nature Reserve Park,23.169490,80.012698,Natural Landscapes & Wildlife,4.1,₹20
Maharashtra,Alibaug,Kolaba Fort,18.634202,72.864453,Cultural & Heritage Sites,4.2,₹20
Odisha,Cuttack,Bhitarkanika Wildlife Sanctuary,20.462521,85.896182,Natural Landscapes & Wildlife,4.6,₹20
Sikkim,Pelling,Sewaro Rock garden,27.315803,88.189836,Natural Landscapes & Wildlife,5.0,₹20
Sikkim,Pelling,Pelling Skywalk,27.296931,88.219518,"Adventure & Outdoor Activities,Sightseeing & Exploration",4.4,₹20
Sikkim,Ravangla,Borong Hot springs,27.365769,88.327809,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.0,₹20
Tamil Nadu,Kanyakumari,Thiruvalluvar Statue,8.077885,79.317392,Cultural & Heritage Sites,4.6,₹20
Tamil Nadu,Coimbatore,Maryoor hilly getaway,11.026380,76.931536,Sightseeing & Exploration,4.1,₹20
Tamil Nadu,Kodaikanal,Kodaikanal Lake,11.016845,77.003289,Sightseeing & Exploration,3.8,₹20
Tamil Nadu,Kodaikanal,Stroll at Coaker's Walk,10.239109,77.486330,Sightseeing & Exploration,4.3,₹20
Tamil Nadu,Kodaikanal,Dolphin's Nose,10.230018,77.497746,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.6,₹20
Tamil Nadu,Mahabalipuram,India Seashell Museum,12.609404,80.187621,Cultural & Heritage Sites,4.5,₹20
Telangana,Hyderabad,Salar Jung Museum,17.221713,78.284925,"Arts, Science & Literature Attractions",4.4,₹20
Telangana,Hyderabad,Lumbini Park,17.445876,78.418634,Natural Landscapes & Wildlife,4.1,₹20
Uttar Pradesh,Aligarh,Aligarh Fort,27.930561,78.063054,Cultural & Heritage Sites,4.1,₹20
Uttar Pradesh,Meerut,Gandhi Bagh,29.007340,77.702774,Sightseeing & Exploration,4.3,₹20
Uttarakhand,Dehradun,Malsi Deer park,30.388333,78.075605,Natural Landscapes & Wildlife,4.3,₹20
Uttarakhand,Dehradun,Lachhiwala nature park,30.199158,78.126103,Natural Landscapes & Wildlife,4.2,₹20
West Bengal,Darjeeling,Kanchenjunga peak,27.702491,88.147535,Natural Landscapes & Wildlife,4.9,₹20
West Bengal,Darjeeling,Nightingale park,27.053700,88.260100,Sightseeing & Exploration,4.9,₹20
Karnataka,Mysore,Mysore Palace,12.302778,76.673611,Cultural & Heritage Sites,4.6,₹25
Karnataka,Coorg,Brahmagiri Wildlife Sanctuary,12.680643,75.723667,Natural Landscapes & Wildlife,4.4,₹25
Madhya Pradesh,Bhopal,Bhimbetka rock shelters,22.939546,77.612433,Cultural & Heritage Sites,4.6,₹25
Madhya Pradesh,Indore,Pipliyapala Regional Park,22.677151,75.856402,"Adventure & Outdoor Activities, Sightseeing & Exploration",4.2,₹25
Maharashtra,Nagpur,Tadoba Andhari Tiger Project,20.271789,79.387571,Natural Landscapes & Wildlife,4.5,₹25
Maharastra,Kolhapur,Chhatrapati Shahu Palace,16.719363,74.231735,Cultural & Heritage Sites,4.5,₹25
Maharastra,Lonavala,Karla Caves,18.783276,73.470443,Cultural & Heritage Sites,4.4,₹25
Odisha,Cuttack,Deer Park,20.488308,85.882990,Natural Landscapes & Wildlife,4.9,₹25
Telangana,Hyderabad,Charminar,13.009833,77.551096,Cultural & Heritage Sites,4.5,₹25
Telangana,Hyderabad,Qutb Shahi Tombs,17.371608,78.480244,Cultural & Heritage Sites,4.4,₹25
Uttar Pradesh,Varanasi,Ramnagar Fort,25.269509,83.025088,Cultural & Heritage Sites,4.1,₹25
Uttar Pradesh,Noida,Stupa 18 Art Gallery,28.540387,77.367886,"Arts, Science & Literature Attractions",4.6,₹25
Uttarakhand,Dehradun,Robber's Cave,30.375400,78.059800,Adventure & Outdoor Activities,4.5,₹25
West Bengal,Kolkata,Alipore Zoological Gardens,22.564608,88.343265,Natural Landscapes & Wildlife,4.3,₹25
West Bengal,Siliguri,Sepoy Dhura Tea garden,26.837238,88.345791,Sightseeing & Exploration,4.2,₹25
Tamil Nadu,Madurai,Thiruparankundram temple,13.082680,80.247433,Religious & Spiritual Pilgrimages,4.1,₹27
Andhra Pradesh,Vijayawada,Kanaka Durga Temple,16.515406,80.605864,Religious & Spiritual Pilgrimages,4.7,₹30
Andhra Pradesh,Visakhapatnam,Old Book market by Purna Market,17.709025,83.297086,Shopping & Markets,4.3,₹30
Bihar,Patna,Sanjay Gandhi Biological Park,25.599735,85.097177,Natural Landscapes & Wildlife,3.9,₹30
Daman and Diu,Diu,Diu museum,20.715569,70.989144,Cultural & Heritage Sites,4.0,₹30
Delhi,Delhi,Humayun's Tomb,28.593285,77.250749,Cultural & Heritage Sites,4.5,₹30
Himachal Pradesh,Kullu,Hot springs at Manikaran,32.026795,77.351106,Adventure & Outdoor Activities,4.7,₹30
Karnataka,Hampi,Group of monuments at Hampi,15.342310,76.475235,Cultural & Heritage Sites,4.7,₹30
Karnataka,Badami,Badami Cave Temples,15.918337,75.683969,Religious & Spiritual Pilgrimages,4.6,₹30
Madhya Pradesh,Bhopal,Sanchi Stupa,23.487339,77.741824,Religious & Spiritual Pilgrimages,4.7,₹30
Madhya Pradesh,Jabalpur,Marble rocks at Bedhaghat,23.129930,79.795454,Natural Landscapes & Wildlife,4.5,₹30
Maharashtra,Aurangabad,Ellora Caves,20.026784,75.177087,Cultural & Heritage Sites,4.7,₹30
Maharastra,Aurangabad,Ajanta Caves,20.551444,75.701891,Cultural & Heritage Sites,4.6,₹30
Punjab,Chandigarh,Rock Garden,30.742138,76.818756,Sightseeing & Exploration,4.5,₹30
Rajasthan,Udaipur,Bagore ki Haveli,24.593185,73.639606,Cultural & Heritage Sites,4.5,₹30
Rajasthan,Jodhpur,Jaswant Thada,21.010540,75.552030,Cultural & Heritage Sites,4.4,₹30
Sikkim,Gangtok,Rumtek monastery,27.305911,88.536289,Religious & Spiritual Pilgrimages,4.2,₹30
Telangana,Hyderabad,Golconda Fort,17.361564,78.474665,Cultural & Heritage Sites,4.4,₹30
Uttar Pradesh,Noida,Okhla Bird Sanctuary,28.559370,77.309886,Natural Landscapes & Wildlife,4.3,₹30
West Bengal,Kolkata,Victoria Memorial,17.409681,78.472434,Cultural & Heritage Sites,4.6,₹30
Delhi,Delhi,Red Fort,28.656159,77.241020,Cultural & Heritage Sites,4.5,₹35
Delhi,Delhi,Garden of Five Senses,28.513403,77.197523,Natural Landscapes & Wildlife,4.1,₹35
Delhi,Delhi,Qutub Minar,28.524495,77.185518,Cultural & Heritage Sites,4.5,₹35
Karnataka,Bangalore,Nehru Planetarium,12.977929,77.595155,"Arts, Science & Literature Attractions",4.0,₹35
Rajasthan,Jaipur,Jaigarh Fort,26.940166,75.817037,Cultural & Heritage Sites,4.5,₹35
Bihar,Bodh Gaya,Bodh gaya archaelogical museum,24.694914,84.987441,Cultural & Heritage Sites,4.5,₹40
Jammu and Kashmir,Srinagar,Pari mahal,34.081194,74.877152,Natural Landscapes & Wildlife,4.8,₹40
Madhya Pradesh,Khajuraho,Khajuraho Group of Monuments,24.831845,79.919855,Cultural & Heritage Sites,4.7,₹40
Madhya Pradesh,Khajuraho,Kamasutra temples,24.512485,79.567993,Cultural & Heritage Sites,5.0,₹40
Maharashtra,Pune,Rajiv Gandhi zoo,18.452481,73.860798,Natural Landscapes & Wildlife,4.1,₹40
Maharashtra,Aurangabad,Ellora Caves,20.026784,75.177087,Cultural & Heritage Sites,4.7,₹40
Odisha,Konark,Konark Sun Temple,19.887595,85.478807,Religious & Spiritual Pilgrimages,3.9,₹40
Odisha,Sambalpur,Debrigarh Wildlife Sanctuary,21.466872,83.870495,Natural Landscapes & Wildlife,4.8,₹40
Odisha,Balasore,Kuldiha Wildlife sanctuary,21.409204,86.180000,Natural Landscapes & Wildlife,4.9,₹40
Rajasthan,Jaisalmer,Patwa Haweli,26.916400,70.914300,Cultural & Heritage Sites,4.3,₹40
Sikkim,Gangtok,Cable Ride at Gangtok,27.331351,88.613811,Adventure & Outdoor Activities,4.0,₹40
Tamil Nadu,Kanyakumari,Vattakottai fort,8.934110,77.550820,Cultural & Heritage Sites,4.6,₹40
Tamil Nadu,Coimbatore,Velliangiri hills,10.991694,77.129493,Adventure & Outdoor Activities,4.6,₹40
Tripura,Agartala,Ujjayanta Palace,23.837350,91.282713,Cultural & Heritage Sites,4.7,₹40
Tamil Nadu,Chennai,Birla Planetarium,22.545514,80.236875,"Arts, Science & Literature Attractions",4.8,₹45
Andaman and Nicobar Islands,Port Blair,Kala Pani Cellular Jail,11.674745,92.747860,Cultural & Heritage Sites,4.5,₹50
Andhra Pradesh,Srisailam,Mallela Theertham,15.912900,79.739988,Natural Landscapes & Wildlife,4.4,₹50
Delhi,Delhi,Waste to Wonder Park,28.592694,77.256972,Adventure & Outdoor Activities,4.1,₹50
Haryana,Gurugram,Indian Transport history,29.058776,76.085601,"Arts, Science & Literature Attractions",4.0,₹50
Himachal Pradesh,Kullu,Great Himalayan National Park,31.798541,77.516013,Natural Landscapes & Wildlife,4.5,₹50
Jharkhand,Ranchi,Rock garden,23.403847,85.312976,Natural Landscapes & Wildlife,4.8,₹50
Karanataka,Mysore,Mysuru Railway museum,12.304807,76.663809,"Arts, Science & Literature Attractions",4.4,₹50
Karnataka,Bangalore,Boating at Yediyur lake,12.974759,77.609393,Adventure & Outdoor Activities,4.2,₹50
Karnataka,Hampi,Lotus Mahal,15.334977,76.461923,Cultural & Heritage Sites,4.6,₹50
Kerala,Kozhikode,Sargaalaya Kerala Arts& Crafts village,11.247938,75.787563,"Arts, Science & Literature Attractions",4.3,₹50
Ladakh,Leh,Stok Palace Museum,34.073002,77.548622,"Arts, Science & Literature Attractions",4.7,₹50
Maharashtra,Matheran,Kalavantin Pinnacle fortress and trek,18.982797,73.219806,Adventure & Outdoor Activities,4.7,₹50
Maharastra,Mumbai,NCPA Tiger safari at Borivali,19.230733,72.856673,Adventure & Outdoor Activities,4.3,₹50
Maharastra,Pune,Shaniwar Wada,18.519465,73.855318,Cultural & Heritage Sites,4.4,₹50
Maharastra,Kolhapur,Dajipur Wildlife Sanctuary,16.383790,73.863400,Natural Landscapes & Wildlife,4.4,₹50
Odisha,Cuttack,State Botanical garden,20.462521,85.882990,Natural Landscapes & Wildlife,4.2,₹50
Punjab,Amritsar,The Partition Museum,31.619980,74.876485,"Arts, Science & Literature Attractions",4.6,₹50
Rajasthan,Jaipur,Hawa Mahal,26.985487,75.851345,Cultural & Heritage Sites,4.4,₹50
Rajasthan,Udaipur,Saheliyon ki Bari,24.577555,73.679902,Natural Landscapes & Wildlife,4.4,₹50
Rajasthan,Jaisalmer,Longewala War memorial,26.911661,70.922928,Cultural & Heritage Sites,4.8,₹50
Rajasthan,Jaisalmer,Jaisalmer Fort,26.908579,70.923100,Cultural & Heritage Sites,4.4,₹50
Rajasthan,Ajmer,Adhai Din ka Jhopra,25.977587,76.553287,Cultural & Heritage Sites,4.4,₹50
Rajasthan,Jodhpur,Umaid Bhawan Palace,26.304100,73.025361,Cultural & Heritage Sites,4.5,₹50
Tamil Nadu,Chennai,Arignar Anna Zoological park,12.879769,80.250445,Natural Landscapes & Wildlife,4.3,₹50
Tamil Nadu,Madurai,Banana market,9.929786,77.589712,"Culinary & Food Experiences, Shopping & Markets",4.0,₹50
Tamil Nadu,Kodaikanal,Caps valley viewpoint,10.216662,77.493717,"Sightseeing & Exploration, Natural Landscapes & Wildlife",4.7,₹50
Tamil Nadu,Kodaikanal,Bryant park,10.239661,77.417570,Sightseeing & Exploration,4.8,₹50
Telangana,Hyderabad,Nehru Zoological Park,17.357823,78.471690,Natural Landscapes & Wildlife,4.2,₹50
Uttar Pradesh,Agra,Taj Mahal,27.175145,78.042142,Cultural & Heritage Sites,4.4,₹50
Uttar Pradesh,Agra,Agra fort,27.179533,78.021112,Cultural & Heritage Sites,4.3,₹50
Uttar Pradesh,Agra,Jahangir Mahal,27.177737,78.023159,Cultural & Heritage Sites,4.5,₹50
Uttar Pradesh,Noida,Botanical Gardens of Noida,28.535516,77.391027,Natural Landscapes & Wildlife,4.2,₹50
Uttar Pradesh,Aligarh,Chacha Nehru Gyan Pushp museum,27.911262,78.067306,Cultural & Heritage Sites,3.6,₹50
Uttarakhand,Nainital,Nainital zoo,29.380762,79.468643,Natural Landscapes & Wildlife,4.3,₹50
Uttarakhand,Mussoorie,Disco Skating Rink,30.456577,78.080303,Adventure & Outdoor Activities,3.6,₹50
Uttarakhand,Auli,Nanda Devi Biosphere Reserve,30.658764,79.838654,Natural Landscapes & Wildlife,4.4,₹50
Uttarakhand,Ranikhet,Chaubatia Gardens,29.619742,79.461040,Sightseeing & Exploration,4.0,₹50
West Bengal,Kolkata,Indian Museum,22.585143,88.346801,"Arts, Science & Literature Attractions",4.6,₹50
West Bengal,Siliguri,North Bengal Science centre,26.723049,88.386899,"Arts, Science & Literature Attractions",4.3,₹50
West Bengal,Sundarbans,Bhagatpur crocodile project,21.460000,88.180000,Natural Landscapes & Wildlife,4.4,₹50
Uttarakhand,Nainital,Nainital ropeway,29.392599,79.455124,Adventure & Outdoor Activities,4.7,₹54
Delhi,Delhi,Akshardham Temple,28.612674,77.277262,Religious & Spiritual Pilgrimages,4.6,₹60
Karnataka,Chikmanglur,Bhadra wildlife sanctuary,11.966103,75.983329,Natural Landscapes & Wildlife,4.4,₹60
Punjab,Chandigarh,Government museum & Art gallery,30.445473,76.471285,"Arts, Science & Literature Attractions",4.4,₹60
Sikkim,Ravangla,Temi tea garden,27.239800,88.427643,Sightseeing & Exploration,4.0,₹60
Tamil Nadu,Coimbatore,TNAU Botanical gardens,10.983279,76.972167,Sightseeing & Exploration,4.5,₹60
Uttarakhand,Nainital,Cave garden,29.392150,79.445340,Natural Landscapes & Wildlife,4.3,₹60
West Bengal,Kolkata,Science City Kolkata,22.537034,88.331670,"Arts, Science & Literature Attractions",4.4,₹60
West Bengal,Sundarbans,Sundarbans National Park,21.884235,88.885377,Natural Landscapes & Wildlife,4.4,₹60
Tamil Nadu,Coimbatore,Brookefields mall,11.326455,76.955832,Shopping & Markets,4.4,₹65
Daman and Diu,Daman,St.Jerome Fort,20.554665,71.885701,Cultural & Heritage Sites,4.0,₹70
Delhi,Delhi,National Science Centre,28.612784,77.245558,"Arts, Science & Literature Attractions",4.4,₹70
Jharkhand,Ranchi,Biodiversity park,23.254734,85.346893,Natural Landscapes & Wildlife,4.9,₹70
Karanataka,Bijapur,Fort Bijapur,16.829969,75.736303,Cultural & Heritage Sites,4.3,₹70
Kerala,Thiruvanthapuram,Napier Museum,8.508021,76.888670,"Arts, Science & Literature Attractions",4.4,₹70
Kerala,Wayanad,Edakkal Caves,11.512200,76.018934,Natural Landscapes & Wildlife,4.1,₹70
Sikkim,Gangtok,Himalayan Zoological park,27.356701,88.630015,Natural Landscapes & Wildlife,4.0,₹70
Uttarakhand,Uttarkashi,Nehru Institute of Mountaineering,30.721365,78.433060,Adventure & Outdoor Activities,4.7,₹70
Assam,Guwahati,Kalakshetra theatre and artifact museum,26.200604,92.937574,"Arts, Science & Literature Attractions",4.8,₹75
Madhya Pradesh,Gwalior,Gwalior Fort,26.231325,78.169496,Cultural & Heritage Sites,4.5,₹75
Delhi,Delhi,National Zoological Park,38.929616,77.049784,Natural Landscapes & Wildlife,4.1,₹80
Karnataka,Mangalore,Pilikula Nisargadhama zoo,12.927286,74.899126,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.4,₹80
Telangana,Hyderabad,Chowmahalla Palace,17.212781,78.281814,Cultural & Heritage Sites,4.4,₹80
Uttar Pradesh,Ayodhya,Treta-ke-Thakur,26.792161,82.199795,Religious & Spiritual Pilgrimages,4.6,₹80
Uttar Pradesh,Meerut,Mustafa Castle,28.996675,77.695855,Cultural & Heritage Sites,4.7,₹80
Assam,Guwahati,Guwahati planetarium,26.191400,91.751961,"Arts, Science & Literature Attractions",4.8,₹100
Gujrat,Ahemdabad,Auto World Vintage Car Museum,23.023679,72.599811,"Arts, Science & Literature Attractions",4.4,₹100
Gujrat,Bhuj,Vande Mataram Memorial,23.245773,69.658173,Cultural & Heritage Sites,4.6,₹100
Jharkhand,Ranchi,Ranchi science centre,23.406955,85.340233,"Arts, Science & Literature Attractions",3.9,₹100
Kerala,Kochi,Kerala Folklore Museum,11.854142,75.371446,Cultural & Heritage Sites,4.4,₹100
Madhya Pradesh,Jabalpur,Balancing Rock formations,23.855000,79.544000,Natural Landscapes & Wildlife,4.3,₹100
Madhya Pradesh,Jabalpur,Kanha National Park,22.299496,80.586428,Natural Landscapes & Wildlife,4.5,₹100
Maharashtra,Matheran,Irshalgad Fort,18.935114,73.232460,Cultural & Heritage Sites,4.6,₹100
Maharashtra,Matheran,Neral-Matheran Toy Train,19.022967,73.317527,Sightseeing & Exploration,4.5,₹100
Rajasthan,Jodhpur,Mehrangarh Fort,26.281030,73.047302,Cultural & Heritage Sites,4.6,₹100
Rajasthan,Jaipur,Nahargarh Fort,24.609382,72.722980,Cultural & Heritage Sites,4.6,₹100
Uttarakhand,Mussoorie,Classic Emporium,30.455629,78.078326,"Shopping & Markets, Arts, Science & Literature Attractions",4.6,₹100
West Bengal,Kolkata,Birla Planetarium,27.403640,83.009124,"Arts, Science & Literature Attractions",4.4,₹100
West Bengal,Darjeeling,Happy valley tea estate,27.051391,88.258613,Sightseeing & Exploration,4.9,₹100
Rajasthan,Udaipur,Sajjangarh Monsoon Palace,24.603006,73.685490,Cultural & Heritage Sites,4.4,₹110
Tamil Nadu,Chennai,Dakshinachitra museum,13.003842,80.080829,Cultural & Heritage Sites,3.9,₹110
West Bengal,Darjeeling,Padmaja Naidu zoological park,27.058610,88.254405,Natural Landscapes & Wildlife,4.5,₹110
Himachal Pradesh,Dalhousie,Kalatop Wildlife sanctuary,32.552909,76.017441,Natural Landscapes & Wildlife,4.6,₹115
Gujrat,Ahemdabad,Statue of Unity,10.133503,76.686027,Cultural & Heritage Sites,4.6,₹120
Kerala,Munnar,Eravikulam National Park,10.059692,77.064076,Natural Landscapes & Wildlife,4.3,₹125
Tamil Nadu,Chennai,Water activities at Muttukadu,12.827023,80.194492,Adventure & Outdoor Activities,4.6,₹130
Karnataka,Coorg,Nagarhole Tiger Reserve,12.414567,75.737101,Natural Landscapes & Wildlife,4.4,₹150
Madhya Pradesh,Gwalior,Jai Vilas Palace,26.204203,78.168467,Cultural & Heritage Sites,4.3,₹150
Maharashtra,Nagpur,Umred Karhandla Wildlife Sanctuary,20.828661,79.593265,Natural Landscapes & Wildlife,4.2,₹150
Uttarakhand,Haridwar,Rajaji National Park,30.015420,78.152398,Natural Landscapes & Wildlife,4.3,₹150
West Bengal,Darjeeling,Darjeeling Ropeway,27.061487,88.253714,"Adventure & Outdoor Activities,Sightseeing & Exploration",5.0,₹175
Daman and Diu,Diu,Naida Caves,20.710256,70.980716,Natural Landscapes & Wildlife,3.9,₹200
Gujarat,Vadodara,Laxmi Vilas Palace,22.300138,73.210648,Cultural & Heritage Sites,4.4,₹200
Karanataka,Mysore,Lokaranjan Aqua World Underwater zoo,12.273167,76.670744,Natural Landscapes & Wildlife,4.6,₹200
Kerala,Thiruvanthapuram,Thiruvanthapuram Zoological park,8.383784,76.980418,Natural Landscapes & Wildlife,4.2,₹200
Sikkim,Gangtok,"Yak safari , Dzongri",27.466667,88.150000,Adventure & Outdoor Activities,4.0,₹200
Tamil Nadu,Madurai,Thirumalai Nayak palace,9.878038,78.124302,Cultural & Heritage Sites,4.9,₹200
Tamil Nadu,Yercaud,The Oak trails,11.786555,78.203633,Adventure & Outdoor Activities,4.5,₹200
Ladakh,Leh,Zorawar Fort,34.158139,77.569889,Cultural & Heritage Sites,4.6,₹225
Andhra Pradesh,Vijayawada,Kondapalli Fort,16.625426,80.530649,Sightseeing & Exploration,4.4,₹250
Chhattisgarh,Bastar,Kanger Ghati national park,18.778660,81.997111,Natural Landscapes & Wildlife,4.0,₹250
Jammu and Kashmir,Srinagar,Dachigam National Park,34.137184,75.037750,Natural Landscapes & Wildlife,3.8,₹250
Punjab,Amritsar,Gobind Garh Fort,31.644012,74.813180,Cultural & Heritage Sites,4.3,₹250
Uttarakhand,Haridwar,Tungnath Chandrashila trekk,30.486269,79.221245,Adventure & Outdoor Activities,4.2,₹250
West Bengal,Siliguri,Jaldapara National Park,26.690514,89.280535,Natural Landscapes & Wildlife,4.4,₹250
Kerala,Wayanad,Wayanad Wildlife Sanctuary,11.618290,76.167835,Natural Landscapes & Wildlife,4.5,₹300
Maharashtra,Pune,Raja Dinkar Kelkar Museum,18.510686,73.854431,"Arts, Science & Literature Attractions",4.4,₹300
Maharashtra,Satara,Kaas Plateau,17.720831,73.823716,Natural Landscapes & Wildlife,4.4,₹300
Rajasthan,Udaipur,City Palace,27.790935,73.340826,Cultural & Heritage Sites,4.4,₹300
Tripura,Agartala,Sepahijala wildlife sanctuary,23.614818,91.327642,Natural Landscapes & Wildlife,4.9,₹300
Uttar Pradesh,Ayodhya,Sita ki rasoi,26.792161,82.199795,Religious & Spiritual Pilgrimages,4.0,₹300
Himachal Pradesh,Shimla,Kalka-Shimla Toy train,30.518000,76.561500,Sightseeing & Exploration,4.5,₹320
West Bengal,Darjeeling,Darjeeling Toy Train,27.041022,88.266275,"Adventure & Outdoor Activities,Sightseeing & Exploration",4.8,₹360
Jammu and Kashmir,Srinagar,Skiing in Gulmarg,34.048370,74.380479,Adventure & Outdoor Activities,4.5,₹370
Andaman and Nicobar Islands,Port Blair,Mount Harriet National park,11.720197,92.733455,Natural Landscapes & Wildlife,4.8,₹400
Haryana,Gurugram,Sultanpur Bird sanctuary,28.468123,76.891771,Natural Landscapes & Wildlife,4.7,₹400
Himachal Pradesh,Dalhousie,Boat riding in Chamera lake,32.619974,76.007740,Adventure & Outdoor Activities,4.4,₹400
Sikkim,Namchi,Maenam Wildlife sanctuary,27.323957,88.379973,Natural Landscapes & Wildlife,4.7,₹400
Himachal Pradesh,Kullu,Rafting in river Beas,31.759176,76.092387,Adventure & Outdoor Activities,4.5,₹450
Uttarakhand,Nainital,Raj Bhawan Royal Palace,29.374200,79.457100,Cultural & Heritage Sites,4.6,₹450
Maharashtra,Nagpur,Krazy Castle Aqua Park,21.128295,79.046221,Adventure & Outdoor Activities,4.0,₹490
Goa,Goa,Dudhsagar Falls,15.492252,73.773746,Natural Landscapes & Wildlife,4.6,₹500
Gujarat,Ahmedabad,Science City,23.006257,72.602550,"Arts, Science & Literature Attractions",4.4,₹500
Haryana,Gurugram,Kingdom of Dreams,28.467866,77.068887,Adventure & Outdoor Activities,3.8,₹500
Karnataka,Bangalore,Bangalore Palace,18.699917,73.385950,Cultural & Heritage Sites,4.2,₹500
Maharashtra,Matheran,Chanderi Caves trek,19.064400,73.245200,Adventure & Outdoor Activities,4.5,₹500
Maharastra,Mumbai,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya,18.926902,72.832692,Cultural & Heritage Sites,4.6,₹500
Rajasthan,Ranthambore,Ranthambore National Park,26.020755,76.454970,"Natural Landscapes & Wildlife, Sightseeing & Exploration",4.6,₹500
Sikkim,Ravangla,Kheunpheling Carpet centre,27.351641,88.323931,Shopping & Markets,4.3,₹500
Tamil Nadu,Thanjavur,Vijaynagar fort,10.184141,79.451386,Cultural & Heritage Sites,4.6,₹500
Tamil Nadu,Mahabalipuram,Shore Temple,12.616452,79.137631,Religious & Spiritual Pilgrimages,4.4,₹500
Tripura,Agartala,Gondacherra wildlife sanctuary,23.563864,91.676069,Natural Landscapes & Wildlife,4.9,₹500
Uttarakhand,Mussoorie,Har ki dun trek,31.150560,78.429081,Adventure & Outdoor Activities,4.1,₹500
West Bengal,Darjeeling,Teesta river(rafting),26.576956,89.012798,"Adventure & Outdoor Activities, Natural Landscapes & Wildlife",5.0,₹500
West Bengal,Siliguri,Mahananda Wildlife Sanctuary,26.796193,88.363008,Natural Landscapes & Wildlife,4.4,₹500
Maharastra,Mumbai,Elephanta Caves,18.963347,72.931486,Cultural & Heritage Sites,4.3,₹550
Sikkim,Gangtok,River rafting,27.351641,88.323931,Adventure & Outdoor Activities,4.8,₹550
Tamil Nadu,Chennai,Queensland amusement park,13.030036,80.240321,"Adventure & Outdoor Activities, Sightseeing & Exploration",5.0,₹550
West Bengal,Sundarbans,Sajnekhali Wildlife Sanctuary,22.123776,88.831301,Natural Landscapes & Wildlife,4.4,₹550
Uttarakhand,Nainital,Corbett National Park,29.552155,78.883211,Natural Landscapes & Wildlife,4.4,₹560
Haryana,Gurugram,Wet N Wild water park,29.058776,76.085601,Adventure & Outdoor Activities,4.2,₹600
Uttar Pradesh,Noida,Snow World,28.567072,77.321134,Adventure & Outdoor Activities,4.4,₹600
West Bengal,Sundarbans,Burirdabri Forest camp,22.077495,89.029368,Adventure & Outdoor Activities,3.4,₹600
Tamil Nadu,Kodaikanal,Hike to Pillars of Nature,10.223546,77.461780,Adventure & Outdoor Activities,4.5,₹650
Punjab,Amritsar,Sadda Pind,31.633980,74.872261,Cultural & Heritage Sites,4.3,₹700
Sikkim,Gangtok,Mountain biking treks,27.351641,88.323931,Adventure & Outdoor Activities,4.2,₹700
Uttar Pradesh,Noida,KidZania,28.564784,77.322031,Adventure & Outdoor Activities,4.6,₹700
Kerala,Kochi,Wonderla Amusement Park,9.933011,76.298979,Adventure & Outdoor Activities,4.6,₹750
Meghalaya,Cherrapunji,Dawki lake,25.184025,92.024870,Sightseeing & Exploration,4.6,₹750
Odisha,Konark,ASI Museum,19.892069,85.833777,"Arts, Science & Literature Attractions",4.9,₹850
Assam,Kaziranga,Kaziranga National Park,26.644504,93.352486,Natural Landscapes & Wildlife,4.3,₹900
Andaman and Nicobar Islands,Port Blair,Underwater Sea walk,10.744887,92.499992,Adventure & Outdoor Activities,4.0,"₹1,000"
Andaman and Nicobar Islands,Havelock Island,Snorkelling at Kalapathar beach,12.000611,93.007095,Adventure & Outdoor Activities,4.4,"₹1,000"
Haryana,Gurugram,Ice skating at Ambience mall,28.505504,77.095956,Adventure & Outdoor Activities,4.4,"₹1,000"
Madhya Pradesh,Khajuraho,Panna Tiger Reserve,24.590466,79.941652,Natural Landscapes & Wildlife,4.2,"₹1,000"
Maharastra,Lonavala,Imagicaa amusement park,18.767940,73.282321,Adventure & Outdoor Activities,4.4,"₹1,000"
